116,645,1,439.932007,6.666670,1459.439941,686.338989,29,
117,645,2,239.932007,6.666670,1259.439941,686.338989,29,
94,649,1,-41.255199,446.360992,328.730988,693.018982,492,
100,649,1,-41.255199,446.360992,328.730988,693.018982,492,
95,649,2,-211.259995,433.023987,528.736023,926.354004,492,
96,650,1,437.423645,629.447876,807.409790,876.105896,492,
99,650,1,437.424011,629.447998,807.409973,876.106018,492,
122,657,1,-910.934998,-1457.150024,1107.790039,-111.332001,720,
102,668,1,1469.989990,5126.990234,2349.010010,5713.009766,492,
131,669,1,-675.585022,-567.461975,174.108994,-0.999634,29,
132,669,2,-750.583984,-307.462006,249.108994,359.000000,29,
123,670,1,-952.780029,-880.987000,-83.732597,-301.622009,700,
128,671,1,-1184.770508,-899.846985,-106.435509,-180.957001,700,
129,671,2,-1034.770020,-1289.849976,-256.427002,-770.955017,700,
134,671,3,-1267.270020,-1402.849976,-224.927994,-707.955017,700,
467,720,1,302.083313,343.750000,677.083313,593.750000,606,
466,720,2,-770.000000,265.000000,670.000000,1225.000000,606,
125,725,1,384.121002,797.482971,1701.250000,1675.569946,640,
271,754,1,25.000000,-550.000000,1525.000000,450.000000,720,
252,757,1,1032.500000,125.000000,1617.500000,515.000000,708,
495,938,1,231.250000,2918.750000,793.750000,3293.750000,161,
496,938,2,534.898254,3499.999756,1400.518799,4077.080078,161,
497,938,3,1181.250000,4229.165039,1656.250000,4545.831543,161,
498,938,4,-290.109375,2570.830078,406.775391,3035.419922,161,
499,938,5,-646.359009,3970.830078,-193.223999,4272.919922,161,
502,940,1,75.000000,3425.000000,450.000000,3675.000000,161,
458,951,1,6656.607910,3626.820068,7757.892090,4361.009766,486,
503,967,1,-2113.750000,-1890.000000,-1716.250000,-1625.000000,161,
504,967,2,-3262.000000,-1910.000000,-2834.500000,-1625.000000,161,
505,967,3,13523.900391,13528.266602,13709.099609,13651.733398,161,
512,967,4,-0.250000,0.000000,1.250000,1.000000,161,
513,967,5,-0.250000,0.000000,1.250000,1.000000,161,
514,967,6,11427.074219,-12254.900391,12535.425781,-11516.000000,161,


//Area table dbc tele 500:
//Next coming soon


pandaria 				 .go 8752,86 6679,16 -3664,37 870
